#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)      rhoM (1e-6/A^2)      theta (degrees)
                   0                  1.5                 3.54                    0                    0                   90
    40.4744355079284    0.737703298799986     3.37151696425842                    0     1.36214477760403                   90
                   0     4.31800374195786     7.69797440863083                    0     1.36214477760403                   90
    13.7441751345971    0.482993549560183     7.69797440863083                    0    0.224859663820999                   90
                   0     5.44098617320749     3.37151696425842                    0    0.224859663820999                   90
    40.8916640076229    0.282641031151665     3.37151696425842                    0    0.929156061904218                   90
                   0      1.5904344784506     7.69797440863083                    0    0.929156061904218                   90
    9.22377207245431    0.616129425982512     7.69797440863083                    0    0.259363799726847                   90
                   0     3.93506616719958     3.37151696425842                    0    0.259363799726847                   90
    40.7172564655365    0.499537820702018     3.37151696425842                    0    0.831516480885783                   90
                   0     7.18835610592429     7.69797440863083                    0    0.831516480885783                   90
    11.4233529232589    0.260205533977303     7.69797440863083                    0   0.0299376588008725                   90
                   0     1.34970016001184     3.37151696425842                    0   0.0299376588008725                   90
     39.237168729682    0.660197350756807     3.37151696425842                    0    0.884025879726823                   90
                   0    0.858022033769907     7.69797440863083                    0    0.884025879726823                   90
    9.35772492333072     0.42865513386755     7.69797440863083                    0    0.113308918702715                   90
 2.8421709430404e-14     3.12833927464085     3.37151696425842                    0    0.113308918702715                   90
    40.9579486487645    0.445042556544038     3.37151696425842                    0    0.611474895484941                   90
 2.8421709430404e-14     6.74865195942072     7.69797440863083                    0    0.611474895484941                   90
    10.9288118812844    0.485057247757585     7.69797440863083                    0    0.103000110184772                   90
                   0     3.26493321648367     3.37151696425842                    0    0.103000110184772                   90
    40.3849777501508    0.583637688052531     3.37151696425842                    0    0.550404181109196                   90
                   0     3.40866371508283     7.69797440863083                    0    0.550404181109196                   90
    4.62651815327115    0.414546679300773     7.69797440863083                    0    0.158689570231428                   90
    32.8087376967911    0.695656821069171     3.37151696425842                    0     0.94576318697736                   90
                   0     1.43187035433724     7.69797440863083                    0     0.94576318697736                   90
    4.67094658372469    0.628086931710049     7.69797440863083                    0    0.292648274289383                   90
     27.163038991998    0.557349151351911     3.37151696425842                    0    0.333736391457119                   90
                   0     4.51809900040929     7.69797440863083                    0    0.333736391457119                   90
    4.67931191799192     0.55267827804619     7.69797440863083                    0    0.659527173327947                   90
    27.1306964833789     3.28785658643746     3.37151696425842                    0    0.122400963650554                   90
 5.6843418860808e-14    0.422357714864965     3.37151696425842                    0    0.746833596814367                   90
    4.68346191204182    0.351872702842541     7.69797440863083                    0    0.746833596814367                   90
    32.7200592455283    0.661795169032232     3.37151696425842                    0    0.299229877047668                   90
 5.6843418860808e-14    0.332547298619545     3.37151696425842                    0   0.0396397184688116                   90
    3.68550768503184    0.252928213814474     7.69797440863083                    0   0.0396397184688116                   90
    31.3560531627958     0.96913904649706     3.37151696425842                    0    0.570445873948142                   90
 5.6843418860808e-14    0.676327516853998     3.37151696425842                    0   0.0159930204152802                   90
    13.7672500246424     1.19537714249541     7.69797440863083                    0   0.0159930204152802                   90
 5.6843418860808e-14    0.400609114153747     7.69797440863083                    0    0.491100588438841                   90
    40.9930445394581     3.18245352411111     3.37151696425842                    0    0.491100588438841                   90
1.13686837721616e-13    0.163148291828997     3.37151696425842                    0    0.304590573233623                   90
    9.21118809492259     4.40887326413178     7.69797440863083                    0    0.304590573233623                   90
1.13686837721616e-13    0.766067703900886     7.69797440863083                    0  0.00911693998363199                   90
    28.5577186752886     3.12817008245394     3.37151696425842                    0  0.00911693998363199                   90
1.13686837721616e-13    0.708276350436841     3.37151696425842                    0  0.00529481383293529                   90
    11.2116302924601      4.4816362380511     7.69797440863083                    0  0.00529481383293529                   90
1.13686837721616e-13    0.397842741311721     7.69797440863083                    0    0.378179739877808                   90
     40.980020407884     5.52902820690083     3.37151696425842                    0    0.378179739877808                   90
1.13686837721616e-13     0.16962221073653     3.37151696425842                    0    0.540094586910097                   90
     9.7955429338906     5.21466502528994     7.69797440863083                    0    0.540094586910097                   90
1.13686837721616e-13    0.566497529627023     7.69797440863083                    0    0.638992612831271                   90
    27.0384170430202     2.60914592454914     3.37151696425842                    0    0.638992612831271                   90
1.13686837721616e-13    0.770389441361377     3.37151696425842                    0    0.886468281617416                   90
     13.795141409469     9.63001176993478     7.69797440863083                    0    0.886468281617416                   90
1.13686837721616e-13    0.393413481673137     7.69797440863083                    0                    0                   90
                   0                    0                    0                    0                    0                   90
