# intensity: 1
# background: 0
#           Q (1/A)             dQ (1/A)                    R                   dR               theory              fresnel
           0.0107622 0.000270741282904113              1.02577            0.0324807    0.999999999999999                    1
           0.0111478 0.000280438414558901             0.970676            0.0214806                    1                    1
           0.0115473 0.000290482918830008             0.993393            0.0216506                    1                    1
            0.011961 0.000300886686222636             0.992462            0.0199317                    1                    1
           0.0123895  0.00031166373054649               1.0164            0.0181914     0.99996882761217                    1
           0.0128334 0.000322825942306776             0.986366            0.0174093    0.997896906325027                    1
           0.0132932 0.000334388184634997             0.949372            0.0169351    0.974771338214987                    1
           0.0137695 0.000346364471340858             0.841936             0.014663    0.904377574622857     0.36311283304802
           0.0142629 0.000358769665555865             0.720158            0.0122159    0.793700144456267     0.22764760097197
           0.0147739 0.000371619055072422             0.557785            0.0109042    0.640773037013694    0.159005512689664
           0.0153032 0.000384928352343836              0.39347           0.00561162    0.451371307213562    0.117104230780031
           0.0158515 0.000398714543806111             0.248802           0.00433268    0.264558192122008   0.0891113410874967
           0.0164194 0.000412994191234353              0.14073           0.00243133    0.130114575776367   0.0693601281324703
           0.0170077 0.000427786404369069            0.0823879           0.00193577   0.0673396716364071    0.054892872175051
           0.0176171 0.000443108169646265            0.0655087           0.00129092   0.0571543696718391   0.0440054787585189
           0.0182483 0.000458973500875646            0.0714279           0.00157164   0.0687120408938052   0.0356415683170334
           0.0189021  0.00047541212432022            0.0761803           0.00140484   0.0807254378328984   0.0291102298112652
           0.0195793 0.000492441026415995            0.0788311           0.00136387   0.0842704946251669   0.0239421526393179
           0.0202808 0.000510077193598976             0.070994           0.00142723   0.0781499112311309   0.0198075968932653
           0.0210075 0.000528341858914169             0.057706           0.00110168   0.0648531875035107    0.016469419255234
           0.0217601 0.000547264748624586            0.0411734          0.000803773   0.0482637420436968   0.0137539124858302
           0.0225398 0.000566862849166233            0.0269858          0.000662406   0.0322301749650823   0.0115293420337635
           0.0233473 0.000587165886802118            0.0164401          0.000505688   0.0195912063121838  0.00969700805226627
           0.0235841 0.000541943747545782            0.0129459          0.000466332   0.0166091685862934  0.00923270797698667
           0.0244291 0.000561363490509368           0.00957505          0.000352908   0.0101218954473621  0.00779409369500474
           0.0253044 0.000581475430740188           0.00840726          0.000301801  0.00755041905362612  0.00659619484897424
            0.026211 0.000602313541110254           0.00864062           0.00031323   0.0072468622680902  0.00559502990810129
           0.0271501 0.000623894808055573           0.00882137          0.000272179  0.00750659918633127   0.0047553788877937
           0.0281228 0.000646253204448155           0.00804244          0.000265555  0.00720216927483127  0.00404909974339035
           0.0291304 0.000669414209942009           0.00607444          0.000185536   0.0060381070805224  0.00345333670560898
           0.0301741 0.000693403304191144            0.0046066          0.000158619  0.00440360167589172  0.00294959615278888
           0.0312552 0.000718254460067572           0.00328667          0.000124997  0.00296788334316931  0.00252272173800673
           0.0323751 0.000743997403834302           0.00281238          0.000110687  0.00222702887265587  0.00216024447288127
            0.033535 0.000770661861754344           0.00296024          0.000127717  0.00222351939851049  0.00185194114483182
           0.0347365 0.000798290299917713           0.00320436          0.000136324  0.00257236497356962  0.00158924330831897
           0.0358914 0.000794926985588573            0.0033088          0.000107423   0.0027534702784211  0.00137982577536385
           0.0371773  0.00082343447181524            0.0028389              9.1e-05   0.0024763895525977  0.00118614228976273
           0.0385093 0.000852965390811255            0.0019315             7.36e-05  0.00179611478138015  0.00102044338524968
           0.0398891 0.000883553715448628           0.00126904             5.36e-05  0.00110214522710408 0.000878517851760943
           0.0413182 0.000915250405035377           0.00111589             4.92e-05 0.000785196861004917 0.000756843785717493
           0.0427986  0.00094808093922551           0.00156961             5.26e-05 0.000927348652636246 0.000652412741917368
            0.044332 0.000982096277327045           0.00179798             5.21e-05  0.00125296967333189 0.000562709502425236
           0.0459204  0.00101733463882099           0.00176309             4.84e-05  0.00138123698914833 0.000485588625365752
           0.0475656  0.00105384698301538           0.00117892             3.67e-05  0.00115566897303317 0.000419241708183725
           0.0492699   0.0010916715293912           0.00080857             2.81e-05 0.000747293388385135 0.000362114768314116
           0.0510351  0.00113085923725649          0.000579042             2.44e-05 0.000442181978136002 0.000312903803217068
           0.0528637  0.00117146106591926          0.000618811             2.45e-05 0.000346423501997008 0.000270479088663039
           0.0547577  0.00121353222129653          0.000684498             2.38e-05 0.000332141818792263 0.000233890091739931
           0.0567196  0.00125711941608731          0.000649447             2.45e-05 0.000260083863699645 0.000202315302829391
           0.0587518  0.00130228210281763          0.000624877             2.08e-05 0.000167789052619374 0.000175055255451134
           0.0608568   0.0013490797340135          0.000723817             2.28e-05 0.000169062520001214 0.000151510283621744
           0.0630372  0.00139756751559194          0.000856862             2.35e-05 0.000238292102768898   0.0001311659249251
           0.0652957  0.00144781339329698          0.000779223             2.13e-05 0.000237518959882296 0.000113580503947043
           0.0676352  0.00149988106626363          0.000678525             1.93e-05 0.000148900530802256 9.83739744018742e-05
           0.0700585  0.00155383848023593          0.000618855             1.74e-05 0.000105429699756117  8.5220903005129e-05
           0.0725686   0.0016097578275669          0.000624539             1.78e-05 0.000151670145895865 7.38405914033356e-05
           0.0751686  0.00166770705400055          0.000549107             1.72e-05 0.000172438208358807 6.39913993623057e-05
           0.0778618  0.00172777109171692          0.000411964             1.44e-05 0.000117175135748047 5.54648886757925e-05
           0.0806515  0.00179001788646002          0.000324285              1.3e-05 6.70513066167346e-05 4.80817932267027e-05
           0.0835411  0.00185454086362791          0.000233314             1.04e-05 4.82134629834792e-05 4.16874832138081e-05
