#      z (A) rho (1e-6/A2) irho (1e-6/A2) rhoM (1e-6/A2) theta (degrees)
-10.00000000   3.54000000   0.00000000   0.00000000 270.00000000
  0.00000000   3.54000000   0.00000000   0.00000000 270.00000000
  0.00000000   3.70000000   0.00000000   1.30000000 270.00000000
 10.00000000   3.70000000   0.00000000   1.30000000 270.00000000
 10.00000000   3.70000000   0.00000000   1.30000000 270.00000000
 20.00000000   3.70000000   0.00000000   1.30000000 270.00000000
 20.00000000   3.70000000   0.00000000   1.30000000 270.00000000
 30.00000000   3.70000000   0.00000000   1.30000000 270.00000000
 30.00000000   3.70000000   0.00000000   1.30000000 270.00000000
 35.90000000   3.70000000   0.00000000   1.30000000 270.00000000
 35.90000000   6.35900000   0.00000000   0.30000000 270.00000000
 45.90000000   6.35900000   0.00000000   0.30000000 270.00000000
 45.90000000   6.35900000   0.00000000   0.30000000 270.00000000
 47.40000000   6.35900000   0.00000000   0.30000000 270.00000000
 47.40000000   3.70000000   0.00000000   1.30000000 270.00000000
 57.40000000   3.70000000   0.00000000   1.30000000 270.00000000
 57.40000000   3.70000000   0.00000000   1.30000000 270.00000000
 67.40000000   3.70000000   0.00000000   1.30000000 270.00000000
 67.40000000   3.70000000   0.00000000   1.30000000 270.00000000
 77.40000000   3.70000000   0.00000000   1.30000000 270.00000000
 77.40000000   3.70000000   0.00000000   1.30000000 270.00000000
 83.30000000   3.70000000   0.00000000   1.30000000 270.00000000
 83.30000000   6.35900000   0.00000000   0.30000000 270.00000000
 87.16000000   6.35900000   0.00000000   0.30000000 270.00000000
 87.16000000   3.70000000   0.00000000   1.30000000 270.00000000
 97.16000000   3.70000000   0.00000000   1.30000000 270.00000000
 97.16000000   3.70000000   0.00000000   1.30000000 270.00000000
107.16000000   3.70000000   0.00000000   1.30000000 270.00000000
107.16000000   3.70000000   0.00000000   1.30000000 270.00000000
117.16000000   3.70000000   0.00000000   1.30000000 270.00000000
117.16000000   3.70000000   0.00000000   1.30000000 270.00000000
123.06000000   3.70000000   0.00000000   1.30000000 270.00000000
123.06000000   6.35900000   0.00000000   0.30000000 270.00000000
133.06000000   6.35900000   0.00000000   0.30000000 270.00000000
133.06000000   6.35900000   0.00000000   0.30000000 270.00000000
134.56000000   6.35900000   0.00000000   0.30000000 270.00000000
134.56000000   3.70000000   0.00000000   1.30000000 270.00000000
144.56000000   3.70000000   0.00000000   1.30000000 270.00000000
144.56000000   3.70000000   0.00000000   1.30000000 270.00000000
154.56000000   3.70000000   0.00000000   1.30000000 270.00000000
154.56000000   3.70000000   0.00000000   1.30000000 270.00000000
164.56000000   3.70000000   0.00000000   1.30000000 270.00000000
164.56000000   3.70000000   0.00000000   1.30000000 270.00000000
170.46000000   3.70000000   0.00000000   1.30000000 270.00000000
170.46000000   6.35900000   0.00000000   0.30000000 270.00000000
174.32000000   6.35900000   0.00000000   0.30000000 270.00000000
174.32000000   3.70000000   0.00000000   1.30000000 270.00000000
184.32000000   3.70000000   0.00000000   1.30000000 270.00000000
184.32000000   3.70000000   0.00000000   1.30000000 270.00000000
194.32000000   3.70000000   0.00000000   1.30000000 270.00000000
194.32000000   3.70000000   0.00000000   1.30000000 270.00000000
204.32000000   3.70000000   0.00000000   1.30000000 270.00000000
204.32000000   3.70000000   0.00000000   1.30000000 270.00000000
210.22000000   3.70000000   0.00000000   1.30000000 270.00000000
210.22000000   6.35900000   0.00000000   0.30000000 270.00000000
220.22000000   6.35900000   0.00000000   0.30000000 270.00000000
220.22000000   6.35900000   0.00000000   0.30000000 270.00000000
221.72000000   6.35900000   0.00000000   0.30000000 270.00000000
221.72000000   3.70000000   0.00000000   1.30000000 270.00000000
231.72000000   3.70000000   0.00000000   1.30000000 270.00000000
231.72000000   3.70000000   0.00000000   1.30000000 270.00000000
241.72000000   3.70000000   0.00000000   1.30000000 270.00000000
241.72000000   3.70000000   0.00000000   1.30000000 270.00000000
251.72000000   3.70000000   0.00000000   1.30000000 270.00000000
251.72000000   3.70000000   0.00000000   1.30000000 270.00000000
257.62000000   3.70000000   0.00000000   1.30000000 270.00000000
257.62000000   6.35900000   0.00000000   0.30000000 270.00000000
261.48000000   6.35900000   0.00000000   0.30000000 270.00000000
261.48000000   3.70000000   0.00000000   1.30000000 270.00000000
271.48000000   3.70000000   0.00000000   1.30000000 270.00000000
271.48000000   3.70000000   0.00000000   1.30000000 270.00000000
281.48000000   3.70000000   0.00000000   1.30000000 270.00000000
281.48000000   3.70000000   0.00000000   1.30000000 270.00000000
291.48000000   3.70000000   0.00000000   1.30000000 270.00000000
291.48000000   3.70000000   0.00000000   1.30000000 270.00000000
297.38000000   3.70000000   0.00000000   1.30000000 270.00000000
297.38000000   6.35900000   0.00000000   0.30000000 270.00000000
307.38000000   6.35900000   0.00000000   0.30000000 270.00000000
307.38000000   6.35900000   0.00000000   0.30000000 270.00000000
308.88000000   6.35900000   0.00000000   0.30000000 270.00000000
308.88000000   3.70000000   0.00000000   1.30000000 270.00000000
318.88000000   3.70000000   0.00000000   1.30000000 270.00000000
318.88000000   3.70000000   0.00000000   1.30000000 270.00000000
328.88000000   3.70000000   0.00000000   1.30000000 270.00000000
328.88000000   3.70000000   0.00000000   1.30000000 270.00000000
338.88000000   3.70000000   0.00000000   1.30000000 270.00000000
338.88000000   3.70000000   0.00000000   1.30000000 270.00000000
344.78000000   3.70000000   0.00000000   1.30000000 270.00000000
344.78000000   6.35900000   0.00000000   0.30000000 270.00000000
348.64000000   6.35900000   0.00000000   0.30000000 270.00000000
