#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)      rhoM (1e-6/A^2)      theta (degrees)
                   0                  1.5                 3.54                    0                    0                  270
     35.898647443061    0.962253799041013                  3.7                    0     1.19975763823997                  270
    12.0970271552806    0.334759244652986                6.359                    0    0.359516226367441                  270
    35.8987127622915    0.951185410641397                  3.7                    0     1.19983727598107                  270
    10.9261294757972    0.515110655110673                6.359                    0    0.299906593592326                  270
    35.8973885827547    0.976300795899749                  3.7                    0    0.800244806602027                  270
    10.9038468017509    0.353076534883993                6.359                    0    0.240759960161209                  270
     35.897950717057    0.810605284788962                  3.7                    0    0.800202128151617                  270
    10.9008897498531    0.464566844665677                6.359                    0    0.240207630628948                  270
    35.8984378121042     0.94522190009392                  3.7                    0    0.800324849382657                  270
    10.9007641266772    0.308715655592434                6.359                    0    0.240316707639224                  270
    35.8979182560533    0.829894171587324                  3.7                    0    0.800098446016966                  270
    3.65109307119263     0.59894891003426                6.359                    0    0.240862203067762                  270
    35.8995253061795    0.537286943797933                  3.7                    0    0.800038259952256                  270
    3.65067017830296    0.566370971613233                6.359                    0     0.24038967660757                  270
    35.8997489870707     0.50719576302705                  3.7                    0    0.800060837662575                  270
    3.65094348120635    0.557912671851462                6.359                    0     0.24064180386496                  270
    35.8976010568908    0.280538383671732                  3.7                    0    0.800073208634517                  270
    3.65228829139181    0.719916505654379                6.359                    0    0.240421766680047                  270
    35.8989357716296    0.174634461697749                  3.7                    0    0.800260876019614                  270
    3.65922494464468    0.950744894070719                6.359                    0    0.240255894648272                  270
    35.8997013849402     0.18952710139952                  3.7                    0    0.800220979160135                  270
    12.0969467509291    0.261770441265254                6.359                    0    0.240005169206431                  270
    35.8959321404412     0.23530313510818                  3.7                    0    0.800344370524831                  270
    12.0999918517371    0.968396570916771                6.359                    0    0.240038673407333                  270
    35.8976689007841     0.36884836441634                  3.7                    0    0.800116612655662                  270
    12.0997529293254    0.946072909209243                6.359                    0    0.240113561310416                  270
     35.897101320962    0.704972475622214                  3.7                    0    0.800610054278328                  270
    12.0993292283673     0.53209163630089                6.359                    0     0.24015921514833                  270
    35.8970163220507    0.939011429364693                  3.7                    0    0.800650972138521                  270
    12.0995984268936    0.195018213042784                6.359                    0    0.242220526486794                  270
                   0                    0                    0                    0                    0                  270
