#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)      rhoM (1e-6/A^2)      theta (degrees)
                   2                    0                  3.7                    0      1.3643532089341     345.901859004537
                   2                    0                  3.7                    0     1.36471592277934     345.088797326781
                   2                    0                  3.7                    0     1.36507863662458     344.275735649026
    1.45963527287523     4.56292868435722                  3.7                    0     1.36544135046982      343.46267397127
    1.99999999999994                    0                6.359                    0    0.296827337729581     295.019411710864
    1.47093460279029    0.758781811388604                6.359                    0     0.29595319971704     271.382436701668
    1.99999999999994                    0                  3.7                    0     1.23028743797249    0.267122318691614
                   2                    0                  3.7                    0     1.23031651616336     21.3456829791608
                   2                    0                  3.7                    0     1.23034559435424     42.4242436396299
                   2                    0                  3.7                    0     1.23037467254511     63.5028043000991
                   2                    0                  3.7                    0     1.23040375073598     84.5813649605682
                   2                    0                  3.7                    0     1.23043282892685     105.659925621037
                   2                    0                  3.7                    0     1.23046190711772     126.738486281507
                   2                    0                  3.7                    0     1.23049098530859     147.817046941976
                   2                    0                  3.7                    0     1.23052006349946     168.895607602445
                   2                    0                  3.7                    0     1.23054914169034     189.974168262914
                   2                    0                  3.7                    0     1.23057821988121     211.052728923383
                   2                    0                  3.7                    0     1.23060729807208     232.131289583852
                   2                    0                  3.7                    0     1.23063637626295     253.209850244321
                   2                    0                  3.7                    0     1.23066545445382     274.288410904791
                   2                    0                  3.7                    0     1.23069453264469      295.36697156526
                   2                    0                  3.7                    0     1.23072361083556     316.445532225729
                   2                    0                  3.7                    0     1.23075268902644     337.524092886198
   0.882805381393382   0.0727559135235399                  3.7                    0     1.23078176721731     358.602653546667
    1.99999999999994                    0                6.359                    0    0.301612181007368     138.482262174475
                   2                    0                6.359                    0     0.30232892818768     135.752840288518
                   2                    0                6.359                    0    0.303045675367992      133.02341840256
                   2                    0                6.359                    0    0.303762422548303     130.293996516603
                   2                    0                6.359                    0    0.304479169728615     127.564574630645
                   2                    0                6.359                    0    0.305195916908927     124.835152744687
   0.503562644966109   0.0660055707089752                6.359                    0    0.305912664089238      122.10573085873
    1.99999999999994                    0                  3.7                    0     1.23043956368166     358.985394727537
                   2                    0                  3.7                    0     1.23041808752906      358.96696545931
                   2                    0                  3.7                    0     1.23039661137647     358.948536191084
                   2                    0                  3.7                    0     1.23037513522387     358.930106922857
                   2                    0                  3.7                    0     1.23035365907127     358.911677654631
                   2                    0                  3.7                    0     1.23033218291868     358.893248386404
                   2                    0                  3.7                    0     1.23031070676608     358.874819118177
                   2                    0                  3.7                    0     1.23028923061348     358.856389849951
                   2                    0                  3.7                    0     1.23026775446089     358.837960581724
                   2                    0                  3.7                    0     1.23024627830829     358.819531313497
                   2                    0                  3.7                    0      1.2302248021557     358.801102045271
                   2                    0                  3.7                    0      1.2302033260031     358.782672777044
                   2                    0                  3.7                    0      1.2301818498505     358.764243508817
                   2                    0                  3.7                    0     1.23016037369791     358.745814240591
                   2                    0                  3.7                    0     1.23013889754531     358.727384972364
                   2                    0                  3.7                    0     1.23011742139271     358.708955704137
                   2                    0                  3.7                    0     1.23009594524012     358.690526435911
                   2                    0                  3.7                    0     1.23007446908752     358.672097167684
    1.64158908010654     4.71675788077425                  3.7                    0     1.23005299293492     358.653667899457
    1.99999999999994                    0                6.359                    0    0.286820821135877     184.098581825728
    1.72382491705275    0.172857649828059                6.359                    0    0.287313234029228     187.775594061371
    1.99999999999994                    0                  3.7                    0     1.23011783153924     334.832627324872
                   2                    0                  3.7                    0     1.23012327103222     336.170056146276
                   2                    0                  3.7                    0      1.2301287105252      337.50748496768
                   2                    0                  3.7                    0     1.23013415001819     338.844913789085
                   2                    0                  3.7                    0     1.23013958951117     340.182342610489
                   2                    0                  3.7                    0     1.23014502900415     341.519771431893
                   2                    0                  3.7                    0     1.23015046849713     342.857200253298
                   2                    0                  3.7                    0     1.23015590799012     344.194629074702
                   2                    0                  3.7                    0      1.2301613474831     345.532057896106
                   2                    0                  3.7                    0     1.23016678697608     346.869486717511
                   2                    0                  3.7                    0     1.23017222646907     348.206915538915
                   2                    0                  3.7                    0     1.23017766596205      349.54434436032
                   2                    0                  3.7                    0     1.23018310545503     350.881773181724
                   2                    0                  3.7                    0     1.23018854494801     352.219202003128
                   2                    0                  3.7                    0       1.230193984441     353.556630824533
                   2                    0                  3.7                    0     1.23019942393398     354.894059645937
                   2                    0                  3.7                    0     1.23020486342696     356.231488467341
                   2                    0                  3.7                    0     1.23021030291994     357.568917288746
    1.97072620319614    0.352861590975744                  3.7                    0     1.23021574241293      358.90634611015
    1.99999999999994                    0                6.359                    0     0.31309183438575      162.09630755581
                   2                    0                6.359                    0    0.313199142193774     162.833470406715
                   2                    0                6.359                    0    0.313306450001797     163.570633257619
                   2                    0                6.359                    0    0.313413757809821     164.307796108524
                   2                    0                6.359                    0    0.313521065617844     165.044958959428
                   2                    0                6.359                    0    0.313628373425867     165.782121810333
    0.69884789284697     4.97773738143226                6.359                    0    0.313735681233891     166.519284661237
    1.99999999999994                    0                  3.7                    0     1.23019435483001     358.908192177173
                   2                    0                  3.7                    0     1.23018289731002     358.912967800085
                   2                    0                  3.7                    0     1.23017143979002     358.917743422996
                   2                    0                  3.7                    0     1.23015998227003     358.922519045908
    2.00000000000006                    0                  3.7                    0     1.23014852475004      358.92729466882
                   2                    0                  3.7                    0     1.23013706723005     358.932070291731
                   2                    0                  3.7                    0     1.23012560971005     358.936845914643
                   2                    0                  3.7                    0     1.23011415219006     358.941621537554
                   2                    0                  3.7                    0     1.23010269467007     358.946397160466
                   2                    0                  3.7                    0     1.23009123715008     358.951172783378
                   2                    0                  3.7                    0     1.23007977963008     358.955948406289
                   2                    0                  3.7                    0     1.23006832211009     358.960724029201
                   2                    0                  3.7                    0      1.2300568645901     358.965499652112
                   2                    0                  3.7                    0     1.23004540707011     358.970275275024
                   2                    0                  3.7                    0     1.23003394955011     358.975050897936
                   2                    0                  3.7                    0     1.23002249203012     358.979826520847
   0.314807598194875    0.299164298081833                  3.7                    0     1.23001103451013     358.984602143759
                   2                    0                6.359                    0    0.314399132383781     185.030461516551
                   2                    0                6.359                    0    0.312891941852493     179.258559278591
   0.247712082108137   0.0793175634223693                6.359                    0    0.311384751321205     173.486657040631
                   2                    0                  3.7                    0     1.23013227810206     358.739767280548
                   2                    0                  3.7                    0     1.23012830025124     358.748032380532
                   2                    0                  3.7                    0     1.23012432240042     358.756297480516
                   2                    0                  3.7                    0      1.2301203445496     358.764562580501
                   2                    0                  3.7                    0     1.23011636669878     358.772827680485
                   2                    0                  3.7                    0     1.23011238884796     358.781092780469
                   2                    0                  3.7                    0     1.23010841099714     358.789357880454
                   2                    0                  3.7                    0     1.23010443314632     358.797622980438
                   2                    0                  3.7                    0     1.23010045529551     358.805888080422
                   2                    0                  3.7                    0     1.23009647744469     358.814153180406
                   2                    0                  3.7                    0     1.23009249959387     358.822418280391
                   2                    0                  3.7                    0     1.23008852174305     358.830683380375
                   2                    0                  3.7                    0     1.23008454389223     358.838948480359
                   2                    0                  3.7                    0     1.23008056604141     358.847213580344
                   2                    0                  3.7                    0     1.23007658819059     358.855478680328
                   2                    0                  3.7                    0     1.23007261033977     358.863743780312
   0.306275445412098    0.173734610544446                  3.7                    0     1.23006863248895     358.872008880297
    1.99999999999989                    0                6.359                    0    0.314426579588578     170.166729216675
                   2                    0                6.359                    0    0.314374298503211      170.20249537844
                   2                    0                6.359                    0    0.314322017417844     170.238261540205
                   2                    0                6.359                    0    0.314269736332477      170.27402770197
                   2                    0                6.359                    0     0.31421745524711     170.309793863735
                   2                    0                6.359                    0    0.314165174161743       170.3455600255
   0.698658073903971    0.171153353404352                6.359                    0    0.314112893076376     170.381326187265
    1.99999999999989                    0                  3.7                    0     1.23000270265769     358.951173924041
                   2                    0                  3.7                    0     1.23000553937331      358.95375006018
                   2                    0                  3.7                    0     1.23000837608894      358.95632619632
                   2                    0                  3.7                    0     1.23001121280457      358.95890233246
                   2                    0                  3.7                    0     1.23001404952019       358.9614784686
                   2                    0                  3.7                    0     1.23001688623582      358.96405460474
                   2                    0                  3.7                    0     1.23001972295145      358.96663074088
                   2                    0                  3.7                    0     1.23002255966707      358.96920687702
                   2                    0                  3.7                    0      1.2300253963827      358.97178301316
                   2                    0                  3.7                    0     1.23002823309833       358.9743591493
                   2                    0                  3.7                    0     1.23003106981395      358.97693528544
                   2                    0                  3.7                    0     1.23003390652958      358.97951142158
                   2                    0                  3.7                    0     1.23003674324521      358.98208755772
                   2                    0                  3.7                    0     1.23003957996084      358.98466369386
                   2                    0                  3.7                    0     1.23004241667646         358.98723983
                   2                    0                  3.7                    0     1.23004525339209     358.989815966139
   0.306351716774316     4.96756407329013                  3.7                    0     1.23004809010772     358.992392102279
    1.99999999999989                    0                6.359                    0    0.311579460720775     153.389649544498
                   2                    0                6.359                    0    0.307631181048272     161.170616082816
   0.247210399101391   0.0385816007033901                6.359                    0    0.303682901375769     168.951582621134
    1.99999999999989                    0                  3.7                    0     1.23012544958523     358.725903077989
                   2                    0                  3.7                    0      1.2301514072754     358.100729675187
                   2                    0                  3.7                    0     1.23017736496557     357.475556272385
                   2                    0                  3.7                    0     1.23020332265573     356.850382869583
                   2                    0                  3.7                    0      1.2302292803459     356.225209466781
                   2                    0                  3.7                    0     1.23025523803607     355.600036063979
                   2                    0                  3.7                    0     1.23028119572624     354.974862661177
                   2                    0                  3.7                    0     1.23030715341641     354.349689258375
                   2                    0                  3.7                    0     1.23033311110658     353.724515855573
                   2                    0                  3.7                    0     1.23035906879675     353.099342452772
                   2                    0                  3.7                    0     1.23038502648692      352.47416904997
                   2                    0                  3.7                    0     1.23041098417708     351.848995647168
                   2                    0                  3.7                    0     1.23043694186725     351.223822244366
                   2                    0                  3.7                    0     1.23046289955742     350.598648841564
                   2                    0                  3.7                    0     1.23048885724759     349.973475438762
                   2                    0                  3.7                    0     1.23051481493776      349.34830203596
    1.97870856701616     4.96443705915472                  3.7                    0     1.23054077262793     348.723128633158
    1.99999999999989                    0                6.359                    0    0.286222361362172     297.027377247065
                   2                    0                6.359                    0    0.290920298672022     308.163628034725
                   2                    0                6.359                    0    0.295618235981871     319.299878822386
                   2                    0                6.359                    0    0.300316173291721     330.436129610046
                   2                    0                6.359                    0     0.30501411060157     341.572380397707
    1.12808103147449     4.96268931231462                6.359                    0     0.30971204791142     352.708631185367
                   0                    0                    0                    0                    0     352.708631185367
