#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0                  1.5                 3.54                    0
    38.4096440840447    0.316955836368888     3.40016412924662                    0
    13.7436502633704    0.544448805432107     7.63442548806437                    0
    40.9654369328098    0.891355694712843     3.40016412924662                    0
    9.27211209775734    0.507500905254848     7.63442548806437                    0
    40.7419619262632   0.0456854069076913     3.40016412924662                    0
    11.2131615369134    0.476544092389832     7.63442548806437                    0
    38.9034124707758    0.466433022132521     3.40016412924662                    0
    9.38319041149906    0.510687752263167     7.63442548806437                    0
    40.9324459639758    0.875021272712132     3.40016412924662                    0
    10.6222315446454    0.478536571360059     7.63442548806437                    0
    37.4374217273559    0.608467888845384     3.40016412924662                    0
    4.16772594923994    0.768263283810987     7.63442548806437                    0
    33.5758909206681    0.227581428722288     3.40016412924662                    0
    4.66514867688703    0.292950151976586     7.63442548806437                    0
    29.8036457793077    0.329213729079114     3.40016412924662                    0
    4.68071590309008    0.602587242284605     7.63442548806437                    0
    27.2330476198417    0.550387994594264     3.40016412924662                    0
     4.6229368210342    0.535990491713791     7.63442548806437                    0
    36.8150452761487    0.633943425057203     3.40016412924662                    0
    3.82952978583791   0.0469071701251397     7.63442548806437                    0
    29.5315281314325    0.695815926115153     3.40016412924662                    0
    13.7222553012023    0.834480595215555     7.63442548806437                    0
    40.9832573959475    0.216179374066694     3.40016412924662                    0
    9.26025143634004    0.604578238744761     7.63442548806437                    0
    27.7056422401537    0.932071386431154     3.40016412924662                    0
    11.0034945010929   0.0746279665468732     7.63442548806437                    0
     40.974164441766    0.350528610334432     3.40016412924662                    0
    9.57769515029739    0.767375129584105     7.63442548806437                    0
    27.0188384446081    0.452470567768797     3.40016412924662                    0
    13.7827595237345     0.17882133060952     7.63442548806437                    0
                   0                    0                    0                    0
