#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0                  1.5                 3.54                    0
    40.9908285455645    0.987091017304264     3.27800780990442                    0
    13.3452276570592    0.560363008954903     8.07887246949675                    0
    40.9956183314384    0.340378103821791     3.27800780990442                    0
    9.20225184489448    0.929435005786498     8.07887246949675                    0
    40.9884053892835    0.809421403951748     3.27800780990442                    0
    10.9891946759442    0.426750202465649     8.07887246949675                    0
    37.5673650243073    0.860079494390988     3.27800780990442                    0
    9.27901684421564    0.199403307784338     8.07887246949675                    0
    40.9881099683502    0.147375917241741     3.27800780990442                    0
    9.87516748977805    0.872981793471445     8.07887246949675                    0
    35.2996281337961    0.603805826361312     3.27800780990442                    0
    4.68972028615341    0.208963435188851     8.07887246949675                    0
    32.6540737222877    0.441677519277674     3.27800780990442                    0
    4.69670199757868    0.713174642703381     8.07887246949675                    0
    27.1496627129034   0.0119662174121084     3.27800780990442                    0
    4.69867053331104    0.927667604508041     8.07887246949675                    0
    27.0038656567276    0.855161405215044     3.27800780990442                    0
    4.69633120589739    0.362520117228304     8.07887246949675                    0
    27.0412047247799    0.933398805744559     3.27800780990442                    0
    4.67766497278617    0.344193337110029     8.07887246949675                    0
    40.9680604651538    0.748869837264584     3.27800780990442                    0
    13.7935111372342   0.0522201412622892     8.07887246949675                    0
    40.9951504597823    0.161047446498595     3.27800780990442                    0
    9.20276655695752    0.969606384007123     8.07887246949675                    0
    31.7712004213688    0.972712028586139     3.27800780990442                    0
    11.4751718398928    0.224422412285652     8.07887246949675                    0
    40.9982045478803    0.308081004747209     3.27800780990442                    0
     9.5740843898433    0.981217734857162     8.07887246949675                    0
    27.0015192432662    0.958226858684624     3.27800780990442                    0
    13.7992390493743   0.0833231092324011     8.07887246949675                    0
                   0                    0                    0                    0
