#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)      rhoM (1e-6/A^2)      theta (degrees)
                   0                  1.5                 3.54                    0                    0                  270
    35.8999763551114    0.991517161690633                  3.7                    0     1.19999935448565                  270
    12.0976456838363    0.999999082416319                6.359                    0     0.35988727920024                  270
    35.8999607635805    0.999175920489308                  3.7                    0     1.19928447620729                  270
     10.916900291373      0.9997978369314                6.359                    0    0.359995735700992                  270
    35.8999102407187    0.998563478223095                  3.7                    0    0.800047645372031                  270
    10.9034319621133    0.999656470600024                6.359                    0     0.24016458987736                  270
    35.8999962256821    0.999868959773099                  3.7                    0    0.800438263427779                  270
    10.9000804415887    0.999839264340448                6.359                    0    0.240104189851583                  270
    35.8996855141303    0.999919864658957                  3.7                    0    0.800261975838851                  270
    10.9009823787915    0.983972211557809                6.359                    0    0.240000502704399                  270
    35.8991583571373    0.999906373186372                  3.7                    0    0.800000001495303                  270
    3.65011617632092   0.0945551225911317                6.359                    0    0.240006446619767                  270
     35.899092471076    0.999910204777874                  3.7                    0    0.800237079690324                  270
     3.6515114081102    0.999649877824892                6.359                    0    0.240359082467019                  270
    35.8980801338978    0.999505157651077                  3.7                    0    0.800027783748864                  270
    3.65027014866519    0.997330674718383                6.359                    0    0.240387492054324                  270
    35.8995336479275    0.990857273516943                  3.7                    0    0.800207063285033                  270
    3.65002581675316     0.97616260722089                6.359                    0    0.240629521588475                  270
    35.8998166208382    0.167715882298592                  3.7                    0    0.800045205257954                  270
    3.65186218808492    0.995629872663096                6.359                    0    0.240007333171385                  270
    35.8997151614967    0.999967444794469                  3.7                    0    0.800040558631474                  270
    12.0954114128222    0.999140742454424                6.359                    0    0.240007682731784                  270
    35.8994921298258    0.996701647340918                  3.7                    0    0.800163252980095                  270
    12.0999329014014    0.999524722222122                6.359                    0    0.240459978602768                  270
     35.893521539501    0.999602204637915                  3.7                    0    0.800144206991338                  270
    12.0999195693943    0.980382300305929                6.359                    0    0.240051473205527                  270
    35.8968441132639    0.992620056061417                  3.7                    0    0.800027329735383                  270
    12.0999770976277    0.991720118175803                6.359                    0     0.24013067318334                  270
    35.8991979583524    0.997051441367232                  3.7                    0    0.800011562986436                  270
                11.5                    2                6.359                    0                  0.3                  270
                   0                    0                    0                    0                    0                  270
