#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0                  1.5                 3.54                    0
    32.3028226100683   0.0528088247585415      3.7025868932879                    0
    12.0997119875627   0.0380178578542034      6.3606994690566                    0
    35.8980702308743    0.983121859863294      3.7025868932879                    0
    10.9023480223376    0.980956343887023      6.3606994690566                    0
    35.8993576447908   0.0828252906283092      3.7025868932879                    0
    12.0962251839394   0.0731351497221683      6.3606994690566                    0
    35.8998578288763    0.985961859117371      3.7025868932879                    0
    10.9001611698029    0.899958059855883      6.3606994690566                    0
    35.8980475975182   0.0517950172593507      3.7025868932879                    0
    12.0992125454081   0.0638322323761298      6.3606994690566                    0
    35.8998121634248    0.907953778308134      3.7025868932879                    0
    3.65027610917981    0.849216923925719      6.3606994690566                    0
    35.8989527401908    0.029994939782951      3.7025868932879                    0
    4.04953014207108    0.986304817005396      6.3606994690566                    0
    35.6706551762991    0.959128639933742      3.7025868932879                    0
     4.0498278081268   0.0735707903122689      6.3606994690566                    0
    35.8898477278969     0.79202906125772      3.7025868932879                    0
    4.04939769090825   0.0721515978953137      6.3606994690566                    0
    35.8967548969088    0.174952666304467      3.7025868932879                    0
    4.04798945382952     0.97066735914341      6.3606994690566                    0
    35.8917525146405    0.971835866356529      3.7025868932879                    0
    12.0995792718588    0.033857142344954      6.3606994690566                    0
    35.8996315307766    0.070511066591035      3.7025868932879                    0
     10.900288126981    0.993480688279351      6.3606994690566                    0
    32.3076058127302    0.997952528724248      3.7025868932879                    0
    12.0967336055496    0.017890902141075      6.3606994690566                    0
    35.8998479650061   0.0167743633475054      3.7025868932879                    0
     10.902299023541    0.998576257940463      6.3606994690566                    0
     32.300180966363     0.99828829023441      3.7025868932879                    0
    12.0999858729178   0.0135431062164348      6.3606994690566                    0
                   0                    0                    0                    0
